"","Date","Price","PostCode"
"12722","2012-02-13","85000","Dublin 8"
"12723","2012-02-13","650000",""
"12724","2012-02-13","233000",""
"12725","2012-02-13","85000",""
"12726","2012-02-13","290000",""
"12727","2012-02-13","170000","Dublin 15"
"12728","2012-02-13","110132.15",""
"12729","2012-02-13","114537.44",""
"12730","2012-02-13","97500",""
"12731","2012-02-13","260000",""
"12732","2012-02-13","120000","Dublin 13"
"12733","2012-02-13","586000",""
"12734","2012-02-14","110000",""
"12735","2012-02-14","300000","Dublin 6"
"12736","2012-02-14","415000",""
"12737","2012-02-14","580000",""
"12738","2012-02-14","230000",""
"12739","2012-02-14","362000",""
"12740","2012-02-14","390000",""
"12741","2012-02-14","350000",""
"12742","2012-02-14","147000","Dublin 9"
"12743","2012-02-14","210000",""
"12744","2012-02-14","185000","Dublin 9"
"12745","2012-02-14","110000","Dublin 1"
"12746","2012-02-14","270000",""
"12747","2012-02-14","120000","Dublin 12"
"12748","2012-02-14","470000",""
"12749","2012-02-14","318000","Dublin 16"
"12750","2012-02-14","70000",""
"12751","2012-02-14","170000",""
"12752","2012-02-14","230000","Dublin 20"
"12753","2012-02-14","167400",""
"12754","2012-02-14","148000",""
"12755","2012-02-14","245000",""
"12756","2012-02-15","543500",""
"12757","2012-02-15","555000",""
"12758","2012-02-15","343000","Dublin 9"
"12759","2012-02-15","200000",""
"12760","2012-02-15","120000",""
"12761","2012-02-15","186000","Dublin 8"
"12762","2012-02-15","101000",""
"12763","2012-02-15","385000",""
"12764","2012-02-15","465000",""
"12765","2012-02-16","212500","Dublin 15"
"12766","2012-02-16","420000",""
"12767","2012-02-16","352119.82",""
"12768","2012-02-16","224000",""
"12769","2012-02-16","442500",""
"12770","2012-02-16","360000",""
"12771","2012-02-16","510000",""
"12772","2012-02-16","160000",""
"12773","2012-02-16","230000",""
"12774","2012-02-16","150000","Dublin 8"
"12775","2012-02-16","285000",""
"12776","2012-02-16","170000","Dublin 7"
"12777","2012-02-16","280000","Dublin 18"
"12778","2012-02-16","200000",""
"12779","2012-02-16","201000",""
"12780","2012-02-16","215000",""
"12781","2012-02-16","400000",""
"12782","2012-02-16","118943",""
"12783","2012-02-16","73628.5","Dublin 11"
"12784","2012-02-16","360000",""
"12785","2012-02-16","420000","Dublin 14"
"12786","2012-02-16","180000",""
"12787","2012-02-16","420000",""
"12788","2012-02-16","1780000",""
"12789","2012-02-16","465000",""
"12790","2012-02-17","145000",""
"12791","2012-02-17","94000",""
"12792","2012-02-17","331000",""
"12793","2012-02-17","175000","Dublin 12"
"12794","2012-02-17","187500",""
"12795","2012-02-17","239000",""
"12796","2012-02-17","440000","Dublin 16"
"12797","2012-02-17","205000","Dublin 15"
"12798","2012-02-17","247000",""
"12799","2012-02-17","133000",""
"12800","2012-02-17","380000",""
"12801","2012-02-17","140000",""
"12802","2012-02-17","102000",""
"12803","2012-02-17","240000",""
"12804","2012-02-17","135000",""
"12805","2012-02-17","590000",""
"12806","2012-02-17","3251144.74",""
"12807","2012-02-17","79295.15",""
"12808","2012-02-17","395000","Dublin 7"
"12809","2012-02-17","100000",""
"12810","2012-02-17","110000","Dublin 8"
"12811","2012-02-17","310000",""
"12812","2012-02-17","365000","Dublin 6w"
"12813","2012-02-20","145000",""
"12814","2012-02-20","210000",""
"12815","2012-02-20","203000",""
"12816","2012-02-20","530000",""
"12817","2012-02-20","393000","Dublin 14"
"12818","2012-02-20","315000","Dublin 14"
"12819","2012-02-20","610000",""
"12820","2012-02-20","130000",""
"12821","2012-02-20","755000","Dublin 5"
"12822","2012-02-20","526000","Dublin 13"
"12823","2012-02-20","325000",""
"12824","2012-02-20","200000",""
"12825","2012-02-20","255000",""
"12826","2012-02-20","133000",""
"12827","2012-02-21","345000","Dublin 6"
"12828","2012-02-21","166000","Dublin 2"
"12829","2012-02-21","148000","Dublin 5"
"12830","2012-02-21","80000",""
"12831","2012-02-21","265000","Dublin 1"
"12832","2012-02-21","232500",""
"12833","2012-02-21","117500",""
"12834","2012-02-21","120000",""
"12835","2012-02-21","296000","Dublin 6"
"12836","2012-02-21","160000",""
"12837","2012-02-21","400000",""
"12838","2012-02-21","165000",""
"12839","2012-02-21","295000",""
"12840","2012-02-21","425000",""
"12841","2012-02-22","175000",""
"12842","2012-02-22","192500","Dublin 20"
"12843","2012-02-22","770000",""
"12844","2012-02-22","180000",""
"12845","2012-02-22","318000",""
"12846","2012-02-22","160000","Dublin 5"
"12847","2012-02-22","165000","Dublin 9"
"12848","2012-02-22","130000",""
"12849","2012-02-22","520000",""
"12850","2012-02-22","405000","Dublin 18"
"12851","2012-02-22","301500",""
"12852","2012-02-22","777000",""
"12853","2012-02-22","130000",""
"12854","2012-02-22","163000",""
"12855","2012-02-22","118942.73",""
"12856","2012-02-22","330000",""
"12857","2012-02-22","505000",""
"12858","2012-02-23","110000","Dublin 12"
"12859","2012-02-23","311000",""
"12860","2012-02-23","160000","Dublin 14"
"12861","2012-02-23","452000","Dublin 6"
"12862","2012-02-23","200000",""
"12863","2012-02-23","660000",""
"12864","2012-02-23","300000",""
"12865","2012-02-23","150000",""
"12866","2012-02-23","190000","Dublin 4"
"12867","2012-02-23","246696.03",""
"12868","2012-02-23","1800000",""
"12869","2012-02-24","360000",""
"12870","2012-02-24","150000",""
"12871","2012-02-24","95500",""
"12872","2012-02-24","305000",""
"12873","2012-02-24","250000",""
"12874","2012-02-24","132000",""
"12875","2012-02-24","255000","Dublin 15"
"12876","2012-02-24","285000",""
"12877","2012-02-24","605000",""
"12878","2012-02-24","140000",""
"12879","2012-02-24","75000",""
"12880","2012-02-24","345000",""
"12881","2012-02-24","276000",""
"12882","2012-02-24","225000",""
"12883","2012-02-24","145000","Dublin 7"
"12884","2012-02-24","135000",""
"12885","2012-02-24","205000",""
"12886","2012-02-24","132500",""
"12887","2012-02-24","930000",""
"12888","2012-02-24","237885",""
"12889","2012-02-24","320000",""
"12890","2012-02-24","107000","Dublin 3"
"12891","2012-02-24","360000","Dublin 5"
"12892","2012-02-24","450000",""
"12893","2012-02-24","132000",""
"12894","2012-02-24","270000",""
"12895","2012-02-24","160000",""
"12896","2012-02-24","200000",""
"12897","2012-02-24","165000",""
"12898","2012-02-24","650000",""
"12899","2012-02-24","106000",""
"12900","2012-02-24","138000",""
"12901","2012-02-24","142000",""
"12902","2012-02-24","85000",""
"12903","2012-02-24","47500","Dublin 11"
"12904","2012-02-24","165000","Dublin 5"
"12905","2012-02-24","146000",""
"12906","2012-02-24","330000",""
"12907","2012-02-24","565000",""
"12908","2012-02-24","220000","Dublin 6w"
"12909","2012-02-24","310000",""
"12910","2012-02-24","170000",""
"12911","2012-02-24","175000","Dublin 4"
"12912","2012-02-24","220000","Dublin 4"
"12913","2012-02-25","385000",""
"12914","2012-02-26","341000","Dublin 4"
"12915","2012-02-27","2900000",""
"12916","2012-02-27","165000","Dublin 7"
"12917","2012-02-27","330000",""
"12918","2012-02-27","370000",""
"12919","2012-02-27","152500",""
"12920","2012-02-27","255000",""
"12921","2012-02-27","180000",""
"12922","2012-02-27","230000","Dublin 22"
"12923","2012-02-27","230000","Dublin 24"
"12924","2012-02-27","113500","Dublin 7"
"12925","2012-02-27","164350",""
"12926","2012-02-27","225000","Dublin 13"
"12927","2012-02-27","195000",""
"12928","2012-02-27","1297500",""
"12929","2012-02-27","264317.18",""
"12930","2012-02-27","125000",""
"12931","2012-02-27","295000",""
"12932","2012-02-28","200000","Dublin 9"
"12933","2012-02-28","120000",""
"12934","2012-02-28","67000",""
"12935","2012-02-28","500000",""
"12936","2012-02-28","360500",""
"12937","2012-02-28","170000",""
"12938","2012-02-28","577500",""
"12939","2012-02-28","258000","Dublin 3"
"12940","2012-02-28","159000",""
"12941","2012-02-28","273000","Dublin 16"
"12942","2012-02-28","100000",""
"12943","2012-02-28","165000",""
"12944","2012-02-28","222000",""
"12945","2012-02-28","273000",""
"12946","2012-02-28","600000","Dublin 6"
"12947","2012-02-28","90000",""
"12948","2012-02-28","320000","Dublin 3"
"12949","2012-02-28","239000","Dublin 20"
"12950","2012-02-28","310000",""
"12951","2012-02-29","180000",""
"12952","2012-02-29","95000",""
"12953","2012-02-29","286343.6",""
"12954","2012-02-29","125000",""
"12955","2012-02-29","647500",""
"12956","2012-02-29","144000","Dublin 15"
"12957","2012-02-29","179950",""
"12958","2012-02-29","205000",""
"12959","2012-02-29","113821",""
"12960","2012-02-29","245000","Dublin 16"
"12961","2012-02-29","235000",""
"12962","2012-02-29","310000",""
"12963","2012-02-29","195000",""
"12964","2012-02-29","120000",""
"12965","2012-02-29","193000",""
"12966","2012-02-29","212000",""
"12967","2012-02-29","120000",""
"12968","2012-02-29","160000",""
"12969","2012-02-29","168000",""
"12970","2012-02-29","180400",""
"12971","2012-02-29","275000",""
"12972","2012-02-29","100000",""
"12973","2012-02-29","270000",""
"12974","2012-03-01","820000",""
"12975","2012-03-01","125000",""
"12976","2012-03-01","160000",""
"12977","2012-03-01","316500",""
"12978","2012-03-01","216000",""
"12979","2012-03-01","1550000",""
"12980","2012-03-01","345000",""
"12981","2012-03-01","660000",""
"12982","2012-03-01","189950",""
"12983","2012-03-01","140000",""
"12984","2012-03-01","215000",""
"12985","2012-03-01","76000",""
"12986","2012-03-01","610000","Dublin 4"
"12987","2012-03-01","1500000",""
"12988","2012-03-01","295000",""
"12989","2012-03-01","122500",""
"12990","2012-03-01","215000","Dublin 4"
"12991","2012-03-01","310000",""
"12992","2012-03-01","280000",""
"12993","2012-03-01","1285000",""
"12994","2012-03-01","240000",""
"12995","2012-03-02","252500",""
"12996","2012-03-02","400000",""
"12997","2012-03-02","285000",""
"12998","2012-03-02","238000",""
"12999","2012-03-02","186500",""
"13000","2012-03-02","320000",""
"13001","2012-03-02","116000","Dublin 9"
"13002","2012-03-02","98000","Dublin 15"
"13003","2012-03-02","415000","Dublin 7"
"13004","2012-03-02","185000",""
"13005","2012-03-02","335000",""
"13006","2012-03-02","670000",""
"13007","2012-03-02","210000",""
"13008","2012-03-02","335000","Dublin 5"
"13009","2012-03-02","520000","Dublin 3"
"13010","2012-03-02","140000","Dublin 8"
"13011","2012-03-02","385000","Dublin 18"
"13012","2012-03-02","435000",""
"13013","2012-03-02","160000","Dublin 22"
"13014","2012-03-02","215000","Dublin 6"
"13015","2012-03-02","495000",""
"13016","2012-03-02","495000","Dublin 3"
"13017","2012-03-02","469000",""
"13018","2012-03-02","565000",""
"13019","2012-03-02","370000",""
"13020","2012-03-02","220000",""
"13021","2012-03-02","255000","Dublin 8"
"13022","2012-03-02","85000",""
"13023","2012-03-02","135000",""
"13024","2012-03-02","292500","Dublin 4"
"13025","2012-03-02","320000",""
"13026","2012-03-02","134075",""
"13027","2012-03-02","100000",""
"13028","2012-03-02","160000","Dublin 15"
"13029","2012-03-02","500000","Dublin 9"
"13030","2012-03-02","352422.9","Dublin 2"
"13031","2012-03-02","466960","Dublin 2"
"13032","2012-03-02","132158.59","Dublin 15"
"13033","2012-03-02","240000",""
"13034","2012-03-05","175000",""
"13035","2012-03-05","86000","Dublin 10"
"13036","2012-03-05","137500",""
"13037","2012-03-05","10000","Dublin 8"
"13038","2012-03-05","220264.31",""
"13039","2012-03-05","680000",""
"13040","2012-03-05","155000","Dublin 12"
"13041","2012-03-05","154500",""
"13042","2012-03-05","220264.31",""
"13043","2012-03-05","220264.31",""
"13044","2012-03-05","220264.31",""
"13045","2012-03-05","220264.31",""
"13046","2012-03-05","220264.31",""
"13047","2012-03-05","335000",""
"13048","2012-03-05","220264.31",""
"13049","2012-03-05","220264.31",""
"13050","2012-03-05","220264.31",""
"13051","2012-03-05","220264.31",""
"13052","2012-03-05","220264.31",""
"13053","2012-03-05","220264.31",""
"13054","2012-03-05","220264.31",""
"13055","2012-03-05","220264.31",""
"13056","2012-03-05","220264.31",""
"13057","2012-03-05","220264.31",""
"13058","2012-03-05","220264.31",""
"13059","2012-03-05","220264.31","Dublin 15"
"13060","2012-03-05","220264.31",""
"13061","2012-03-05","220264.31",""
"13062","2012-03-05","220264.31",""
"13063","2012-03-05","220264.31",""
"13064","2012-03-05","220264.31",""
"13065","2012-03-05","220264.31",""
"13066","2012-03-05","389000","Dublin 16"
"13067","2012-03-05","220264.31",""
"13068","2012-03-05","220264.31",""
"13069","2012-03-05","220264.31",""
"13070","2012-03-05","220264.31",""
"13071","2012-03-05","220264.31",""
"13072","2012-03-05","220264.31",""
"13073","2012-03-05","220264.31",""
"13074","2012-03-05","520000","Dublin 6"
"13075","2012-03-05","220264.31",""
"13076","2012-03-05","220264.31",""
"13077","2012-03-05","220264.31",""
"13078","2012-03-05","220264.31",""
"13079","2012-03-05","220264.31",""
"13080","2012-03-05","220264.31",""
"13081","2012-03-05","220264.31",""
"13082","2012-03-05","220264.31",""
"13083","2012-03-05","220264.31",""
"13084","2012-03-05","220264.31",""
"13085","2012-03-05","220264.31",""
"13086","2012-03-05","220264.31",""
"13087","2012-03-05","220264.31",""
"13088","2012-03-05","220264.31",""
"13089","2012-03-05","220264.31",""
"13090","2012-03-05","220264.31",""
"13091","2012-03-05","220264.31",""
"13092","2012-03-05","224264.31",""
"13093","2012-03-05","355000","Dublin 6w"
"13094","2012-03-05","220264.31",""
"13095","2012-03-05","220264.31",""
"13096","2012-03-05","200000","Dublin 5"
"13097","2012-03-05","215859",""
"13098","2012-03-05","220264.31",""
"13099","2012-03-05","220264.31",""
"13100","2012-03-05","220264.31",""
"13101","2012-03-05","220264.31",""
"13102","2012-03-05","220264.31",""
"13103","2012-03-05","220264.31",""
"13104","2012-03-05","220264.31",""
"13105","2012-03-05","220264.31",""
"13106","2012-03-05","220264.31",""
"13107","2012-03-05","220264.31",""
"13108","2012-03-05","220264.31",""
"13109","2012-03-05","220264.31",""
"13110","2012-03-05","220264.31",""
"13111","2012-03-05","220264.31",""
"13112","2012-03-05","128000","Dublin 8"
"13113","2012-03-06","270000",""
"13114","2012-03-06","260000",""
"13115","2012-03-06","460000",""
"13116","2012-03-06","160000","Dublin 15"
"13117","2012-03-06","128500",""
"13118","2012-03-06","107500",""
"13119","2012-03-06","546000",""
"13120","2012-03-06","1185000",""
"13121","2012-03-06","224000",""
"13122","2012-03-07","156000","Dublin 9"
"13123","2012-03-07","80000",""
"13124","2012-03-07","105000",""
"13125","2012-03-07","240000","Dublin 12"
"13126","2012-03-07","140000","Dublin 14"
"13127","2012-03-07","1540000",""
"13128","2012-03-07","535000",""
"13129","2012-03-07","120000","Dublin 16"
"13130","2012-03-07","380000","Dublin 14"
"13131","2012-03-07","270000",""
"13132","2012-03-07","357500",""
"13133","2012-03-07","175000",""
"13134","2012-03-07","114979",""
"13135","2012-03-07","775000",""
"13136","2012-03-08","245000",""
"13137","2012-03-08","87000","Dublin 12"
"13138","2012-03-08","142500",""
"13139","2012-03-08","202500",""
"13140","2012-03-08","290000",""
"13141","2012-03-08","75000",""
"13142","2012-03-08","294000",""
"13143","2012-03-08","222500",""
"13144","2012-03-08","730000",""
"13145","2012-03-08","295000",""
"13146","2012-03-08","160000",""
"13147","2012-03-08","260000","Dublin 15"
"13148","2012-03-08","390000",""
"13149","2012-03-08","250000",""
"13150","2012-03-08","347500",""
"13151","2012-03-08","202000",""
"13152","2012-03-08","180000","Dublin 2"
"13153","2012-03-08","686525",""
"13154","2012-03-08","242000",""
"13155","2012-03-08","80000",""
"13156","2012-03-08","195000",""
"13157","2012-03-09","319000",""
"13158","2012-03-09","115000",""
"13159","2012-03-09","700000",""
"13160","2012-03-09","520000",""
"13161","2012-03-09","140000",""
"13162","2012-03-09","101000","Dublin 7"
"13163","2012-03-09","185975",""
"13164","2012-03-09","93500","Dublin 10"
"13165","2012-03-09","191000",""
"13166","2012-03-09","200500","Dublin 14"
"13167","2012-03-09","220000","Dublin 18"
"13168","2012-03-09","230000",""
"13169","2012-03-09","135000",""
"13170","2012-03-09","240000",""
"13171","2012-03-09","78000",""
