"","Year","Rent","PropertyType","Location.x","NumberofBedrooms","Location.y","CPI","Price.Rent.Ratio","VacancyRate","HousingStock"
"1053",2010,1141.78,"Terrace house","Dun Laoghaire, Dublin","All bedrooms","Dun Laoghaire, Dublin",44.78,128.9,"0",1992000
"1054",2010,1143.09,"Apartment","Temple Bar, Dublin 2","All bedrooms","Temple Bar, Dublin 2",44.78,128.9,"0",1992000
"1055",2010,1146.32,"Semi detached house","Dublin","All bedrooms","Dublin",44.78,128.9,"0",1992000
"1056",2010,1148.38,"Semi detached house","Dublin 8","All bedrooms","Dublin 8",44.78,128.9,"0",1992000
"1057",2010,1148.55,"Semi detached house","Dublin 9","All bedrooms","Dublin 9",44.78,128.9,"0",1992000
"1058",2010,1148.79,"Terrace house","Rathfarnham, Dublin 16","All bedrooms","Rathfarnham, Dublin 16",44.78,128.9,"0",1992000
"1059",2010,1152.05,"Semi detached house","Sutton, Dublin 13","All bedrooms","Sutton, Dublin 13",44.78,128.9,"0",1992000
"1060",2010,1152.76,"Apartment","Ringsend, Dublin 4","All bedrooms","Ringsend, Dublin 4",44.78,128.9,"0",1992000
"1061",2010,1152.99,"Terrace house","Harolds Cross, Dublin 6","All bedrooms","Harolds Cross, Dublin 6",44.78,128.9,"0",1992000
"1062",2010,1153.36,"Semi detached house","Ballycullen, Dublin 24","All bedrooms","Ballycullen, Dublin 24",44.78,128.9,"0",1992000
"1063",2010,1153.49,"Terrace house","Drumcondra, Dublin 9","All bedrooms","Drumcondra, Dublin 9",44.78,128.9,"0",1992000
"1064",2010,1154.38,"Terrace house","Dublin 16","All bedrooms","Dublin 16",44.78,128.9,"0",1992000
"1065",2010,1154.47,"Detached house","Clonsilla, Dublin 15","All bedrooms","Clonsilla, Dublin 15",44.78,128.9,"0",1992000
"1066",2010,1155.33,"Apartment","I.F.S.C., Dublin 1","All bedrooms","I.F.S.C., Dublin 1",44.78,128.9,"0",1992000
"1067",2010,1160.11,"Apartment","Howth, Dublin","All bedrooms","Howth, Dublin",44.78,128.9,"0",1992000
"1068",2010,1160.11,"Apartment","Howth, Dublin","1 to 3 bed","Howth, Dublin",44.78,128.9,"0",1992000
"1069",2010,1160.4,"Terrace house","Navan Road, Dublin 7","All bedrooms","Navan Road, Dublin 7",44.78,128.9,"0",1992000
"1070",2010,1161.05,"Apartment","Booterstown, Dublin","All bedrooms","Booterstown, Dublin",44.78,128.9,"0",1992000
"1071",2010,1161.05,"Apartment","Booterstown, Dublin","1 to 3 bed","Booterstown, Dublin",44.78,128.9,"0",1992000
"1072",2010,1164,"Semi detached house","Portmarnock, Dublin","All bedrooms","Portmarnock, Dublin",44.78,128.9,"0",1992000
"1073",2010,1165.04,"Terrace house","Ringsend, Dublin 4","All bedrooms","Ringsend, Dublin 4",44.78,128.9,"0",1992000
"1074",2010,1166.04,"Semi detached house","Knocklyon, Dublin 16","All bedrooms","Knocklyon, Dublin 16",44.78,128.9,"0",1992000
"1075",2010,1170.07,"Terrace house","Glasnevin, Dublin 9","All bedrooms","Glasnevin, Dublin 9",44.78,128.9,"0",1992000
"1076",2010,1171.13,"Terrace house","Dublin 17","All bedrooms","Dublin 17",44.78,128.9,"0",1992000
"1077",2010,1171.71,"Semi detached house","Navan Road, Dublin 7","All bedrooms","Navan Road, Dublin 7",44.78,128.9,"0",1992000
"1078",2010,1172.78,"Semi detached house","Marino, Dublin 3","All bedrooms","Marino, Dublin 3",44.78,128.9,"0",1992000
"1079",2010,1173.28,"Terrace house","Monkstown, Dublin","All bedrooms","Monkstown, Dublin",44.78,128.9,"0",1992000
"1080",2010,1173.38,"Apartment","Terenure, Dublin 6W","All bedrooms","Terenure, Dublin 6W",44.78,128.9,"0",1992000
"1081",2010,1174.44,"Semi detached house","Ringsend, Dublin 4","All bedrooms","Ringsend, Dublin 4",44.78,128.9,"0",1992000
"1082",2010,1175.17,"Apartment","Dublin 2","All bedrooms","Dublin 2",44.78,128.9,"0",1992000
"1083",2010,1176.49,"Semi detached house","Glasnevin, Dublin 11","All bedrooms","Glasnevin, Dublin 11",44.78,128.9,"0",1992000
"1084",2010,1176.52,"Semi detached house","Baldoyle, Dublin 13","All bedrooms","Baldoyle, Dublin 13",44.78,128.9,"0",1992000
"1085",2010,1176.59,"Semi detached house","Phibsboro, Dublin 7","All bedrooms","Phibsboro, Dublin 7",44.78,128.9,"0",1992000
"1086",2010,1177.18,"Apartment","Dundrum, Dublin 16","1 to 3 bed","Dundrum, Dublin 16",44.78,128.9,"0",1992000
"1087",2010,1177.18,"Apartment","Dundrum, Dublin 16","All bedrooms","Dundrum, Dublin 16",44.78,128.9,"0",1992000
"1088",2010,1178.45,"Apartment","Stillorgan, Dublin","All bedrooms","Stillorgan, Dublin",44.78,128.9,"0",1992000
"1089",2010,1190.87,"Apartment","Pembroke, Dublin 4","All bedrooms","Pembroke, Dublin 4",44.78,128.9,"0",1992000
"1090",2010,1191.32,"Apartment","Sutton, Dublin 13","1 to 3 bed","Sutton, Dublin 13",44.78,128.9,"0",1992000
"1091",2010,1191.32,"Apartment","Sutton, Dublin 13","All bedrooms","Sutton, Dublin 13",44.78,128.9,"0",1992000
"1092",2010,1191.83,"Semi detached house","Dublin 3","All bedrooms","Dublin 3",44.78,128.9,"0",1992000
"1093",2010,1193.15,"Semi detached house","Drumcondra, Dublin 9","All bedrooms","Drumcondra, Dublin 9",44.78,128.9,"0",1992000
"1094",2010,1196.6,"Semi detached house","Shankill, Dublin","All bedrooms","Shankill, Dublin",44.78,128.9,"0",1992000
"1095",2010,1197.87,"Apartment","Donnybrook, Dublin 4","All bedrooms","Donnybrook, Dublin 4",44.78,128.9,"0",1992000
"1096",2010,1203.13,"Apartment","Milltown, Dublin 6","All bedrooms","Milltown, Dublin 6",44.78,128.9,"0",1992000
"1097",2010,1209.67,"Apartment","Dublin 4","All bedrooms","Dublin 4",44.78,128.9,"0",1992000
"1098",2010,1214.84,"Apartment","Merrion, Dublin 4","All bedrooms","Merrion, Dublin 4",44.78,128.9,"0",1992000
"1099",2010,1214.85,"Detached house","Dublin 12","All bedrooms","Dublin 12",44.78,128.9,"0",1992000
"1100",2010,1220.83,"Semi detached house","Harolds Cross, Dublin 6","All bedrooms","Harolds Cross, Dublin 6",44.78,128.9,"0",1992000
"1101",2010,1222.58,"Detached house","Dublin 15","All bedrooms","Dublin 15",44.78,128.9,"0",1992000
"1102",2010,1222.85,"Terrace house","Harolds Cross, Dublin 6W","All bedrooms","Harolds Cross, Dublin 6W",44.78,128.9,"0",1992000
"1103",2010,1225.6,"Apartment","Mount Merrion, Dublin","All bedrooms","Mount Merrion, Dublin",44.78,128.9,"0",1992000
"1104",2010,1225.6,"Apartment","Mount Merrion, Dublin","1 to 3 bed","Mount Merrion, Dublin",44.78,128.9,"0",1992000
"1105",2010,1226.25,"Semi detached house","Kilmainham , Dublin 8","All bedrooms","Kilmainham , Dublin 8",44.78,128.9,"0",1992000
"1106",2010,1226.98,"Semi detached house","Ballinteer, Dublin 16","All bedrooms","Ballinteer, Dublin 16",44.78,128.9,"0",1992000
"1107",2010,1227.7,"Apartment","Leopardstown, Dublin 18","All bedrooms","Leopardstown, Dublin 18",44.78,128.9,"0",1992000
"1108",2010,1229.31,"Semi detached house","Rathfarnham, Dublin 16","All bedrooms","Rathfarnham, Dublin 16",44.78,128.9,"0",1992000
"1109",2010,1229.98,"Semi detached house","Dublin 16","All bedrooms","Dublin 16",44.78,128.9,"0",1992000
"1110",2010,1236.96,"Terrace house","Clontarf, Dublin 3","All bedrooms","Clontarf, Dublin 3",44.78,128.9,"0",1992000
"1111",2010,1237.62,"Semi detached house","Templeogue, Dublin 6W","All bedrooms","Templeogue, Dublin 6W",44.78,128.9,"0",1992000
"1112",2010,1242.3,"Terrace house","Dublin 6W","All bedrooms","Dublin 6W",44.78,128.9,"0",1992000
"1113",2010,1242.8,"Semi detached house","Glasnevin, Dublin 9","All bedrooms","Glasnevin, Dublin 9",44.78,128.9,"0",1992000
"1114",2010,1245.96,"Terrace house","South Circular Road, Dublin 8","All bedrooms","South Circular Road, Dublin 8",44.78,128.9,"0",1992000
"1115",2010,1246.2,"Apartment","Sandymount, Dublin 4","All bedrooms","Sandymount, Dublin 4",44.78,128.9,"0",1992000
"1116",2010,1252.45,"Semi detached house","Killiney, Dublin","All bedrooms","Killiney, Dublin",44.78,128.9,"0",1992000
"1117",2010,1253.82,"Detached house","Dublin 5","All bedrooms","Dublin 5",44.78,128.9,"0",1992000
"1118",2010,1255.37,"Semi detached house","Cabinteely, Dublin 18","All bedrooms","Cabinteely, Dublin 18",44.78,128.9,"0",1992000
"1119",2010,1258.74,"Semi detached house","Sandyford, Dublin 16","All bedrooms","Sandyford, Dublin 16",44.78,128.9,"0",1992000
"1120",2010,1258.85,"Apartment","Goatstown, Dublin 14","1 to 3 bed","Goatstown, Dublin 14",44.78,128.9,"0",1992000
"1121",2010,1258.85,"Apartment","Goatstown, Dublin 14","All bedrooms","Goatstown, Dublin 14",44.78,128.9,"0",1992000
"1122",2010,1261.31,"Semi detached house","Dun Laoghaire, Dublin","All bedrooms","Dun Laoghaire, Dublin",44.78,128.9,"0",1992000
"1123",2010,1263.72,"Terrace house","Portobello, Dublin 8","All bedrooms","Portobello, Dublin 8",44.78,128.9,"0",1992000
"1124",2010,1269.74,"Apartment","Charlemont Street, Dublin 2","1 to 3 bed","Charlemont Street, Dublin 2",44.78,128.9,"0",1992000
"1125",2010,1269.74,"Apartment","Charlemont Street, Dublin 2","All bedrooms","Charlemont Street, Dublin 2",44.78,128.9,"0",1992000
"1126",2010,1274.29,"Terrace house","Dublin 14","All bedrooms","Dublin 14",44.78,128.9,"0",1992000
"1127",2010,1276.49,"Semi detached house","Sandyford, Dublin 18","All bedrooms","Sandyford, Dublin 18",44.78,128.9,"0",1992000
"1128",2010,1278.67,"Detached house","Castleknock, Dublin 15","All bedrooms","Castleknock, Dublin 15",44.78,128.9,"0",1992000
"1129",2010,1280.21,"Terrace house","Dublin 18","All bedrooms","Dublin 18",44.78,128.9,"0",1992000
"1130",2010,1283.08,"Semi detached house","Leopardstown, Dublin 18","All bedrooms","Leopardstown, Dublin 18",44.78,128.9,"0",1992000
"1131",2010,1284.88,"Terrace house","Dundrum, Dublin 14","All bedrooms","Dundrum, Dublin 14",44.78,128.9,"0",1992000
"1132",2010,1288.63,"Apartment","Ballsbridge, Dublin 4","All bedrooms","Ballsbridge, Dublin 4",44.78,128.9,"0",1992000
"1133",2010,1288.75,"Apartment","Dalkey, Dublin","All bedrooms","Dalkey, Dublin",44.78,128.9,"0",1992000
"1134",2010,1290.69,"Terrace house","Blackrock, Dublin","All bedrooms","Blackrock, Dublin",44.78,128.9,"0",1992000
"1135",2010,1292.05,"Terrace house","Booterstown, Dublin","All bedrooms","Booterstown, Dublin",44.78,128.9,"0",1992000
"1136",2010,1293.94,"Terrace house","Malahide, Dublin","All bedrooms","Malahide, Dublin",44.78,128.9,"0",1992000
"1137",2010,1296.85,"Semi detached house","Rathfarnham, Dublin 14","All bedrooms","Rathfarnham, Dublin 14",44.78,128.9,"0",1992000
"1138",2010,1300.83,"Semi detached house","Sandycove, Dublin","All bedrooms","Sandycove, Dublin",44.78,128.9,"0",1992000
"1139",2010,1301.83,"Detached house","Lucan, Dublin","All bedrooms","Lucan, Dublin",44.78,128.9,"0",1992000
"1140",2010,1310.14,"Semi detached house","Harolds Cross, Dublin 6W","All bedrooms","Harolds Cross, Dublin 6W",44.78,128.9,"0",1992000
"1141",2010,1321.71,"Terrace house","Terenure, Dublin 6W","All bedrooms","Terenure, Dublin 6W",44.78,128.9,"0",1992000
"1142",2010,1325.86,"Semi detached house","Dublin 6W","All bedrooms","Dublin 6W",44.78,128.9,"0",1992000
"1143",2010,1326.23,"Terrace house","Stillorgan, Dublin","All bedrooms","Stillorgan, Dublin",44.78,128.9,"0",1992000
"1144",2010,1326.58,"Apartment","Spencer Dock, Dublin 1","All bedrooms","Spencer Dock, Dublin 1",44.78,128.9,"0",1992000
"1145",2010,1326.58,"Apartment","Spencer Dock, Dublin 1","1 to 3 bed","Spencer Dock, Dublin 1",44.78,128.9,"0",1992000
"1146",2010,1328.3,"Apartment","Killiney, Dublin","All bedrooms","Killiney, Dublin",44.78,128.9,"0",1992000
"1147",2010,1332.44,"Detached house","Dublin 9","All bedrooms","Dublin 9",44.78,128.9,"0",1992000
"1148",2010,1333,"Semi detached house","Dublin 18","All bedrooms","Dublin 18",44.78,128.9,"0",1992000
"1149",2010,1334.13,"Terrace house","Milltown, Dublin 6","All bedrooms","Milltown, Dublin 6",44.78,128.9,"0",1992000
"1150",2010,1339.83,"Semi detached house","Rathmines, Dublin 6","All bedrooms","Rathmines, Dublin 6",44.78,128.9,"0",1992000
"1151",2010,1348.07,"Terrace house","Rathgar, Dublin 6","All bedrooms","Rathgar, Dublin 6",44.78,128.9,"0",1992000
"1152",2010,1348.92,"Terrace house","Foxrock, Dublin 18","All bedrooms","Foxrock, Dublin 18",44.78,128.9,"0",1992000
"1153",2010,1355.47,"Terrace house","Dalkey, Dublin","All bedrooms","Dalkey, Dublin",44.78,128.9,"0",1992000
"1154",2010,1361.85,"Semi detached house","Malahide, Dublin","All bedrooms","Malahide, Dublin",44.78,128.9,"0",1992000
"1155",2010,1368.88,"Terrace house","Churchtown, Dublin 14","All bedrooms","Churchtown, Dublin 14",44.78,128.9,"0",1992000
"1156",2010,1370.45,"Semi detached house","Dundrum, Dublin 14","All bedrooms","Dundrum, Dublin 14",44.78,128.9,"0",1992000
"1157",2010,1376.7,"Terrace house","Rathmines, Dublin 6","All bedrooms","Rathmines, Dublin 6",44.78,128.9,"0",1992000
"1158",2010,1376.86,"Semi detached house","Churchtown, Dublin 14","All bedrooms","Churchtown, Dublin 14",44.78,128.9,"0",1992000
"1159",2010,1377.49,"Semi detached house","Clontarf, Dublin 3","All bedrooms","Clontarf, Dublin 3",44.78,128.9,"0",1992000
"1160",2010,1380.71,"Terrace house","Clonskeagh, Dublin 14","All bedrooms","Clonskeagh, Dublin 14",44.78,128.9,"0",1992000
"1161",2010,1381.1,"Semi detached house","Blackrock, Dublin","All bedrooms","Blackrock, Dublin",44.78,128.9,"0",1992000
"1162",2010,1391.25,"Detached house","Swords, Dublin","All bedrooms","Swords, Dublin",44.78,128.9,"0",1992000
"1163",2010,1391.67,"Semi detached house","Terenure, Dublin 6","All bedrooms","Terenure, Dublin 6",44.78,128.9,"0",1992000
"1164",2010,1393.92,"Semi detached house","Stillorgan, Dublin","All bedrooms","Stillorgan, Dublin",44.78,128.9,"0",1992000
"1165",2010,1414.13,"Semi detached house","Terenure, Dublin 6W","All bedrooms","Terenure, Dublin 6W",44.78,128.9,"0",1992000
"1166",2010,1416.75,"Terrace house","Dublin 6","All bedrooms","Dublin 6",44.78,128.9,"0",1992000
"1167",2010,1427.5,"Semi detached house","Milltown, Dublin 6","All bedrooms","Milltown, Dublin 6",44.78,128.9,"0",1992000
"1168",2010,1429.53,"Detached house","Dublin 16","All bedrooms","Dublin 16",44.78,128.9,"0",1992000
"1169",2010,1436.19,"Terrace house","Sandymount, Dublin 4","All bedrooms","Sandymount, Dublin 4",44.78,128.9,"0",1992000
"1170",2010,1437.36,"Semi detached house","Dundrum, Dublin 16","All bedrooms","Dundrum, Dublin 16",44.78,128.9,"0",1992000
"1171",2010,1437.86,"Semi detached house","Dublin 14","All bedrooms","Dublin 14",44.78,128.9,"0",1992000
"1172",2010,1438.11,"Semi detached house","Dublin 6","All bedrooms","Dublin 6",44.78,128.9,"0",1992000
"1173",2010,1438.2,"Terrace house","Dublin 4","All bedrooms","Dublin 4",44.78,128.9,"0",1992000
"1174",2010,1448.06,"Semi detached house","Glenageary, Dublin","All bedrooms","Glenageary, Dublin",44.78,128.9,"0",1992000
"1175",2010,1451.68,"Terrace house","Donnybrook, Dublin 4","All bedrooms","Donnybrook, Dublin 4",44.78,128.9,"0",1992000
"1176",2010,1468.4,"Semi detached house","Dalkey, Dublin","All bedrooms","Dalkey, Dublin",44.78,128.9,"0",1992000
"1177",2010,1493.3,"Semi detached house","Rathgar, Dublin 6","All bedrooms","Rathgar, Dublin 6",44.78,128.9,"0",1992000
"1178",2010,1506.41,"Detached house","Dublin 13","All bedrooms","Dublin 13",44.78,128.9,"0",1992000
"1179",2010,1507.08,"Detached house","Killiney, Dublin","All bedrooms","Killiney, Dublin",44.78,128.9,"0",1992000
"1180",2010,1514.62,"Apartment","Grand Canal Square, Dublin 2","All bedrooms","Grand Canal Square, Dublin 2",44.78,128.9,"0",1992000
"1181",2010,1514.62,"Apartment","Grand Canal Square, Dublin 2","1 to 3 bed","Grand Canal Square, Dublin 2",44.78,128.9,"0",1992000
"1182",2010,1517.35,"Apartment","Grand Canal Dock, Dublin 2","1 to 3 bed","Grand Canal Dock, Dublin 2",44.78,128.9,"0",1992000
"1183",2010,1517.35,"Apartment","Grand Canal Dock, Dublin 2","All bedrooms","Grand Canal Dock, Dublin 2",44.78,128.9,"0",1992000
"1184",2010,1518.91,"Semi detached house","Ranelagh, Dublin 6","All bedrooms","Ranelagh, Dublin 6",44.78,128.9,"0",1992000
"1185",2010,1525.85,"Apartment","Foxrock, Dublin 18","All bedrooms","Foxrock, Dublin 18",44.78,128.9,"0",1992000
"1186",2010,1532.5,"Semi detached house","Foxrock, Dublin 18","All bedrooms","Foxrock, Dublin 18",44.78,128.9,"0",1992000
"1187",2010,1532.63,"Semi detached house","Booterstown, Dublin","All bedrooms","Booterstown, Dublin",44.78,128.9,"0",1992000
"1188",2010,1561.06,"Detached house","Dublin","All bedrooms","Dublin",44.78,128.9,"0",1992000
"1189",2010,1566.82,"Semi detached house","Clonskeagh, Dublin 14","All bedrooms","Clonskeagh, Dublin 14",44.78,128.9,"0",1992000
"1190",2010,1590.14,"Terrace house","Dublin 2","All bedrooms","Dublin 2",44.78,128.9,"0",1992000
"1191",2010,1594.55,"Terrace house","Ranelagh, Dublin 6","All bedrooms","Ranelagh, Dublin 6",44.78,128.9,"0",1992000
"1192",2010,1645.57,"Terrace house","Ballsbridge, Dublin 4","All bedrooms","Ballsbridge, Dublin 4",44.78,128.9,"0",1992000
"1193",2010,1651.52,"Semi detached house","Donnybrook, Dublin 4","All bedrooms","Donnybrook, Dublin 4",44.78,128.9,"0",1992000
"1194",2010,1654.36,"Semi detached house","Goatstown, Dublin 14","All bedrooms","Goatstown, Dublin 14",44.78,128.9,"0",1992000
"1195",2010,1662.5,"Detached house","Malahide, Dublin","All bedrooms","Malahide, Dublin",44.78,128.9,"0",1992000
"1196",2010,1669.63,"Detached house","Stillorgan, Dublin","All bedrooms","Stillorgan, Dublin",44.78,128.9,"0",1992000
"1197",2010,1739.21,"Semi detached house","Dublin 4","All bedrooms","Dublin 4",44.78,128.9,"0",1992000
"1198",2010,1750.93,"Apartment","Hanover Quay, Dublin 2","All bedrooms","Hanover Quay, Dublin 2",44.78,128.9,"0",1992000
"1199",2010,1750.93,"Apartment","Hanover Quay, Dublin 2","1 to 3 bed","Hanover Quay, Dublin 2",44.78,128.9,"0",1992000
"1200",2010,1779.03,"Detached house","Rathfarnham, Dublin 14","All bedrooms","Rathfarnham, Dublin 14",44.78,128.9,"0",1992000
"1201",2010,1787.76,"Detached house","Dublin 14","All bedrooms","Dublin 14",44.78,128.9,"0",1992000
"1202",2010,1791.43,"Semi detached house","Mount Merrion, Dublin","All bedrooms","Mount Merrion, Dublin",44.78,128.9,"0",1992000
"1203",2010,1794.65,"Detached house","Blackrock, Dublin","All bedrooms","Blackrock, Dublin",44.78,128.9,"0",1992000
"1204",2010,1809.45,"Semi detached house","Ballsbridge, Dublin 4","All bedrooms","Ballsbridge, Dublin 4",44.78,128.9,"0",1992000
"1205",2010,1839.91,"Semi detached house","Sandymount, Dublin 4","All bedrooms","Sandymount, Dublin 4",44.78,128.9,"0",1992000
"1206",2010,1919.85,"Detached house","Dublin 6","All bedrooms","Dublin 6",44.78,128.9,"0",1992000
"1207",2010,2008.67,"Detached house","Dublin 18","All bedrooms","Dublin 18",44.78,128.9,"0",1992000
"1208",2010,2119.91,"Detached house","Foxrock, Dublin 18","All bedrooms","Foxrock, Dublin 18",44.78,128.9,"0",1992000
"1209",2010,2140.54,"Detached house","Ballsbridge, Dublin 4","All bedrooms","Ballsbridge, Dublin 4",44.78,128.9,"0",1992000
"1210",2010,2159.19,"Detached house","Dublin 4","All bedrooms","Dublin 4",44.78,128.9,"0",1992000
"1211",2010,510.07,"Other flats","Glasnevin, Dublin 9","All bedrooms","Glasnevin, Dublin 9",44.78,128.9,"0",1992000
"1212",2010,541.76,"Other flats","Kimmage, Dublin 12","1 to 3 bed","Kimmage, Dublin 12",44.78,128.9,"0",1992000
"1213",2010,541.76,"Other flats","Kimmage, Dublin 12","All bedrooms","Kimmage, Dublin 12",44.78,128.9,"0",1992000
"1214",2010,544.12,"Other flats","Phibsboro, Dublin 7","All bedrooms","Phibsboro, Dublin 7",44.78,128.9,"0",1992000
"1215",2010,563.6,"Other flats","Inchicore, Dublin 8","All bedrooms","Inchicore, Dublin 8",44.78,128.9,"0",1992000
"1216",2010,577.23,"Other flats","Drumcondra, Dublin 9","All bedrooms","Drumcondra, Dublin 9",44.78,128.9,"0",1992000
"1217",2010,584.11,"Other flats","Dublin 9","All bedrooms","Dublin 9",44.78,128.9,"0",1992000
"1218",2010,585.53,"Other flats","South Circular Road, Dublin 8","All bedrooms","South Circular Road, Dublin 8",44.78,128.9,"0",1992000
"1219",2010,592.56,"Other flats","Dublin 7","All bedrooms","Dublin 7",44.78,128.9,"0",1992000
"1220",2010,598.16,"Other flats","Dublin 8","All bedrooms","Dublin 8",44.78,128.9,"0",1992000
"1221",2010,602.67,"Other flats","Fairview, Dublin 3","All bedrooms","Fairview, Dublin 3",44.78,128.9,"0",1992000
"1222",2010,602.67,"Other flats","Fairview, Dublin 3","1 to 3 bed","Fairview, Dublin 3",44.78,128.9,"0",1992000
"1223",2010,612.08,"Other flats","Cabra, Dublin 7","All bedrooms","Cabra, Dublin 7",44.78,128.9,"0",1992000
"1224",2010,612.08,"Other flats","Cabra, Dublin 7","1 to 3 bed","Cabra, Dublin 7",44.78,128.9,"0",1992000
"1225",2010,616.76,"Other flats","Dublin 3","All bedrooms","Dublin 3",44.78,128.9,"0",1992000
"1226",2010,621.67,"Other flats","Drumcondra, Dublin 3","All bedrooms","Drumcondra, Dublin 3",44.78,128.9,"0",1992000
"1227",2010,621.67,"Other flats","Drumcondra, Dublin 3","1 to 3 bed","Drumcondra, Dublin 3",44.78,128.9,"0",1992000
"1228",2010,626.63,"Other flats","Portobello, Dublin 8","1 to 3 bed","Portobello, Dublin 8",44.78,128.9,"0",1992000
"1229",2010,626.63,"Other flats","Portobello, Dublin 8","All bedrooms","Portobello, Dublin 8",44.78,128.9,"0",1992000
"1230",2010,627.73,"Other flats","Clontarf, Dublin 3","1 to 2 bed","Clontarf, Dublin 3",44.78,128.9,"0",1992000
"1231",2010,627.73,"Other flats","Clontarf, Dublin 3","All bedrooms","Clontarf, Dublin 3",44.78,128.9,"0",1992000
