PropertyType,Location,Year,Rent,CPI,Price-Rent-Ratio,VacancyRate,HousingStock
Apartment,"Rathfarnham, Dublin 16",2014,1138.22,47.04,103.8,0,2014000
Apartment,"Sandyford, Dublin 16",2014,0,47.04,103.8,0,2014000
Apartment,Dublin 17,2014,982.46,47.04,103.8,0,2014000
Apartment,"Malahide Road, Dublin 17",2014,967.85,47.04,103.8,0,2014000
Apartment,"Northern Cross, Dublin 17",2014,0,47.04,103.8,0,2014000
Apartment,Dublin 18,2014,1256.1,47.04,103.8,0,2014000
Apartment,"Cabinteely, Dublin 18",2014,1175.16,47.04,103.8,0,2014000
Apartment,"Carrickmines, Dublin 18",2014,1214.22,47.04,103.8,0,2014000
Apartment,"Foxrock, Dublin 18",2014,1568.24,47.04,103.8,0,2014000
Apartment,"Leopardstown, Dublin 18",2014,1374.79,47.04,103.8,0,2014000
Apartment,"Sandyford, Dublin 18",2014,1287.33,47.04,103.8,0,2014000
Apartment,"Stepaside, Dublin 18",2014,1124.93,47.04,103.8,0,2014000
Apartment,Dublin 20,2014,998.77,47.04,103.8,0,2014000
Apartment,"Chapelizod, Dublin 20",2014,995.38,47.04,103.8,0,2014000
Apartment,"Palmerstown, Dublin 20",2014,1007.53,47.04,103.8,0,2014000
Apartment,"Clondalkin, Dublin 22",2014,881.35,47.04,103.8,0,2014000
Apartment,Dublin 24,2014,928.8,47.04,103.8,0,2014000
Apartment,"Ballycullen, Dublin 24",2014,1020.96,47.04,103.8,0,2014000
Apartment,"Citywest, Dublin 24",2014,943.44,47.04,103.8,0,2014000
Apartment,"Firhouse, Dublin 24",2014,960.78,47.04,103.8,0,2014000
Apartment,"Tallaght, Dublin 24",2014,928.04,47.04,103.8,0,2014000
Other flats,Dublin,2014,728.92,47.04,103.8,0,2014000
Other flats,"Blackrock, Dublin",2014,791.71,47.04,103.8,0,2014000
Other flats,"Dun Laoghaire, Dublin",2014,787.51,47.04,103.8,0,2014000
Other flats,"Monkstown, Dublin",2014,797.96,47.04,103.8,0,2014000
Other flats,"Sandycove, Dublin",2014,672.53,47.04,103.8,0,2014000
Other flats,Dublin 1,2014,681.11,47.04,103.8,0,2014000
Other flats,"Summerhill, Dublin 1",2014,0,47.04,103.8,0,2014000
Other flats,Dublin 2,2014,866.88,47.04,103.8,0,2014000
Other flats,Dublin 3,2014,644.27,47.04,103.8,0,2014000
Other flats,"Clonliffe, Dublin 3",2014,599.35,47.04,103.8,0,2014000
Other flats,"Clontarf, Dublin 3",2014,637.2,47.04,103.8,0,2014000
Other flats,"Drumcondra, Dublin 3",2014,0,47.04,103.8,0,2014000
Other flats,"Fairview, Dublin 3",2014,639.26,47.04,103.8,0,2014000
Other flats,Dublin 4,2014,833.68,47.04,103.8,0,2014000
Other flats,"Ballsbridge, Dublin 4",2014,797.7,47.04,103.8,0,2014000
Other flats,"Donnybrook, Dublin 4",2014,775.85,47.04,103.8,0,2014000
Other flats,"Sandymount, Dublin 4",2014,899.09,47.04,103.8,0,2014000
Other flats,Dublin 5,2014,742.06,47.04,103.8,0,2014000
Other flats,Dublin 6,2014,729.95,47.04,103.8,0,2014000
Other flats,"Harolds Cross, Dublin 6",2014,0,47.04,103.8,0,2014000
Other flats,"Ranelagh, Dublin 6",2014,740.72,47.04,103.8,0,2014000
Other flats,"Rathgar, Dublin 6",2014,705.79,47.04,103.8,0,2014000
Other flats,"Rathmines, Dublin 6",2014,734.7,47.04,103.8,0,2014000
Other flats,"Terenure, Dublin 6",2014,0,47.04,103.8,0,2014000
Other flats,Dublin 6W,2014,716.57,47.04,103.8,0,2014000
Other flats,"Harolds Cross, Dublin 6W",2014,774.57,47.04,103.8,0,2014000
Other flats,"Terenure, Dublin 6W",2014,0,47.04,103.8,0,2014000
Other flats,Dublin 7,2014,609.87,47.04,103.8,0,2014000
Other flats,"Cabra, Dublin 7",2014,594.83,47.04,103.8,0,2014000
Other flats,"Phibsboro, Dublin 7",2014,593.95,47.04,103.8,0,2014000
Other flats,Dublin 8,2014,672,47.04,103.8,0,2014000
Other flats,"Inchicore, Dublin 8",2014,710.15,47.04,103.8,0,2014000
Other flats,"Kilmainham , Dublin 8",2014,0,47.04,103.8,0,2014000
Other flats,"Portobello, Dublin 8",2014,684.84,47.04,103.8,0,2014000
Other flats,"Rialto, Dublin 8",2014,0,47.04,103.8,0,2014000
Other flats,"South Circular Road, Dublin 8",2014,656.52,47.04,103.8,0,2014000
Other flats,Dublin 9,2014,618.55,47.04,103.8,0,2014000
Other flats,"Drumcondra, Dublin 9",2014,578.3,47.04,103.8,0,2014000
Other flats,"Glasnevin, Dublin 9",2014,695.42,47.04,103.8,0,2014000
Other flats,Dublin 11,2014,659.32,47.04,103.8,0,2014000
Other flats,"Finglas, Dublin 11",2014,620.57,47.04,103.8,0,2014000
Other flats,Dublin 12,2014,675.37,47.04,103.8,0,2014000
Other flats,"Crumlin, Dublin 12",2014,696.89,47.04,103.8,0,2014000
Other flats,"Kimmage, Dublin 12",2014,696.01,47.04,103.8,0,2014000
Other flats,Dublin 14,2014,842.81,47.04,103.8,0,2014000
Detached house,Dublin,2015,1668.08,46.9,113.9,0,2022000
Detached house,"Blackrock, Dublin",2015,1850.83,46.9,113.9,0,2022000
Detached house,"Killiney, Dublin",2015,1768.59,46.9,113.9,0,2022000
Detached house,"Lucan, Dublin",2015,1404.25,46.9,113.9,0,2022000
Detached house,"Malahide, Dublin",2015,0,46.9,113.9,0,2022000
Detached house,"Stillorgan, Dublin",2015,1867.81,46.9,113.9,0,2022000
Detached house,"Swords, Dublin",2015,1430.93,46.9,113.9,0,2022000
Detached house,Dublin 4,2015,2271.1,46.9,113.9,0,2022000
Detached house,"Ballsbridge, Dublin 4",2015,0,46.9,113.9,0,2022000
Detached house,Dublin 5,2015,0,46.9,113.9,0,2022000
Detached house,Dublin 6,2015,0,46.9,113.9,0,2022000
Detached house,Dublin 7,2015,0,46.9,113.9,0,2022000
Detached house,Dublin 9,2015,1403.33,46.9,113.9,0,2022000
Detached house,Dublin 12,2015,1261.18,46.9,113.9,0,2022000
Detached house,Dublin 13,2015,0,46.9,113.9,0,2022000
Detached house,Dublin 14,2015,1875.57,46.9,113.9,0,2022000
Detached house,"Rathfarnham, Dublin 14",2015,0,46.9,113.9,0,2022000
Detached house,Dublin 15,2015,1290.78,46.9,113.9,0,2022000
Detached house,"Castleknock, Dublin 15",2015,0,46.9,113.9,0,2022000
Detached house,"Clonsilla, Dublin 15",2015,0,46.9,113.9,0,2022000
Detached house,Dublin 16,2015,1597.34,46.9,113.9,0,2022000
Detached house,Dublin 18,2015,2098.16,46.9,113.9,0,2022000
Detached house,"Foxrock, Dublin 18",2015,2180.59,46.9,113.9,0,2022000
Detached house,Dublin 24,2015,1172.03,46.9,113.9,0,2022000
Detached house,"Tallaght, Dublin 24",2015,1152.06,46.9,113.9,0,2022000
Semi detached house,Dublin,2015,1270.72,46.9,113.9,0,2022000
Semi detached house,"Balbriggan, Dublin",2015,927.38,46.9,113.9,0,2022000
Semi detached house,"Blackrock, Dublin",2015,1667.23,46.9,113.9,0,2022000
Semi detached house,"Booterstown, Dublin",2015,1751.1,46.9,113.9,0,2022000
Semi detached house,"Citywest, Dublin",2015,0,46.9,113.9,0,2022000
Semi detached house,"Dalkey, Dublin",2015,1530.17,46.9,113.9,0,2022000
Semi detached house,"Donabate, Dublin",2015,1194.88,46.9,113.9,0,2022000
Semi detached house,"Dun Laoghaire, Dublin",2015,1522.68,46.9,113.9,0,2022000
Semi detached house,"Glenageary, Dublin",2015,1705.31,46.9,113.9,0,2022000
Semi detached house,"Killiney, Dublin",2015,1516.29,46.9,113.9,0,2022000
Semi detached house,"Kinsealy, Dublin",2015,0,46.9,113.9,0,2022000
Semi detached house,"Lucan, Dublin",2015,1138.96,46.9,113.9,0,2022000
Semi detached house,"Lusk, Dublin",2015,1089.52,46.9,113.9,0,2022000
Semi detached house,"Malahide, Dublin",2015,1495.85,46.9,113.9,0,2022000
Semi detached house,"Monkstown, Dublin",2015,1315.58,46.9,113.9,0,2022000
Semi detached house,"Mount Merrion, Dublin",2015,0,46.9,113.9,0,2022000
Semi detached house,"Portmarnock, Dublin",2015,0,46.9,113.9,0,2022000
Semi detached house,"Rathcoole, Dublin",2015,0,46.9,113.9,0,2022000
Semi detached house,"Rush, Dublin",2015,1020.87,46.9,113.9,0,2022000
Semi detached house,"Saggart, Dublin",2015,1242.32,46.9,113.9,0,2022000
Semi detached house,"Sandycove, Dublin",2015,0,46.9,113.9,0,2022000
Semi detached house,"Shankill, Dublin",2015,1353.59,46.9,113.9,0,2022000
Semi detached house,"Skerries, Dublin",2015,1152.6,46.9,113.9,0,2022000
Semi detached house,"Stepaside, Dublin",2015,0,46.9,113.9,0,2022000
Semi detached house,"Stillorgan, Dublin",2015,1624.15,46.9,113.9,0,2022000
Semi detached house,"Swords, Dublin",2015,1147.09,46.9,113.9,0,2022000
Semi detached house,Dublin 1,2015,0,46.9,113.9,0,2022000
Semi detached house,Dublin 3,2015,1391.24,46.9,113.9,0,2022000
Semi detached house,"Clonliffe, Dublin 3",2015,0,46.9,113.9,0,2022000
Semi detached house,"Clontarf, Dublin 3",2015,1501.62,46.9,113.9,0,2022000
Semi detached house,"Drumcondra, Dublin 3",2015,0,46.9,113.9,0,2022000
Semi detached house,"East Wall, Dublin 3",2015,0,46.9,113.9,0,2022000
Semi detached house,"Eastwall, Dublin 3",2015,0,46.9,113.9,0,2022000
Semi detached house,"Fairview, Dublin 3",2015,0,46.9,113.9,0,2022000
Semi detached house,"Marino, Dublin 3",2015,0,46.9,113.9,0,2022000
Semi detached house,"North Strand, Dublin 3",2015,0,46.9,113.9,0,2022000
Semi detached house,Dublin 4,2015,2055.32,46.9,113.9,0,2022000
Semi detached house,"Ballsbridge, Dublin 4",2015,2048.6,46.9,113.9,0,2022000
Semi detached house,"Donnybrook, Dublin 4",2015,2048.64,46.9,113.9,0,2022000
Semi detached house,"Ringsend, Dublin 4",2015,0,46.9,113.9,0,2022000
Semi detached house,"Sandymount, Dublin 4",2015,1936.38,46.9,113.9,0,2022000
Semi detached house,Dublin 5,2015,1248.47,46.9,113.9,0,2022000
Semi detached house,"Artane, Dublin 5",2015,1176.09,46.9,113.9,0,2022000
Semi detached house,"Killester, Dublin 5",2015,1339.09,46.9,113.9,0,2022000
Semi detached house,"Raheny, Dublin 5",2015,1311.44,46.9,113.9,0,2022000
Semi detached house,Dublin 6,2015,1681.21,46.9,113.9,0,2022000
Semi detached house,"Harolds Cross, Dublin 6",2015,0,46.9,113.9,0,2022000
Semi detached house,"Milltown, Dublin 6",2015,0,46.9,113.9,0,2022000
Semi detached house,"Ranelagh, Dublin 6",2015,1705.1,46.9,113.9,0,2022000
Semi detached house,"Rathgar, Dublin 6",2015,1683.23,46.9,113.9,0,2022000
Semi detached house,"Rathmines, Dublin 6",2015,1667.15,46.9,113.9,0,2022000
Semi detached house,"Terenure, Dublin 6",2015,0,46.9,113.9,0,2022000
Semi detached house,Dublin 6W,2015,1582.79,46.9,113.9,0,2022000
Semi detached house,"Harolds Cross, Dublin 6W",2015,1456.62,46.9,113.9,0,2022000
Semi detached house,"Templeogue, Dublin 6W",2015,1472.36,46.9,113.9,0,2022000
Semi detached house,"Terenure, Dublin 6W",2015,1661.4,46.9,113.9,0,2022000
Semi detached house,Dublin 7,2015,1249.3,46.9,113.9,0,2022000
Semi detached house,"Arbour Hill, Dublin 7",2015,0,46.9,113.9,0,2022000
Semi detached house,"Cabra, Dublin 7",2015,1182.87,46.9,113.9,0,2022000
Semi detached house,"Navan Road, Dublin 7",2015,1334.91,46.9,113.9,0,2022000
Semi detached house,"North Circular Road, Dublin 7",2015,0,46.9,113.9,0,2022000
Semi detached house,"Phibsboro, Dublin 7",2015,1320.31,46.9,113.9,0,2022000
Semi detached house,"Smithfield, Dublin 7",2015,0,46.9,113.9,0,2022000
Semi detached house,"Stoneybatter, Dublin 7",2015,0,46.9,113.9,0,2022000
Semi detached house,Dublin 8,2015,1240.21,46.9,113.9,0,2022000
Semi detached house,"Inchicore, Dublin 8",2015,1156.86,46.9,113.9,0,2022000
Semi detached house,"Kilmainham , Dublin 8",2015,0,46.9,113.9,0,2022000
Semi detached house,Dublin 9,2015,1337.52,46.9,113.9,0,2022000
Semi detached house,"Beaumont, Dublin 9",2015,1312.77,46.9,113.9,0,2022000
Semi detached house,"Drumcondra, Dublin 9",2015,1394.34,46.9,113.9,0,2022000
Semi detached house,"Glasnevin, Dublin 9",2015,1503.05,46.9,113.9,0,2022000
Semi detached house,"Santry, Dublin 9",2015,1230.16,46.9,113.9,0,2022000
Semi detached house,"Whitehall, Dublin 9",2015,1328.74,46.9,113.9,0,2022000
Semi detached house,Dublin 10,2015,1030.61,46.9,113.9,0,2022000
Semi detached house,"Ballyfermot, Dublin 10",2015,1034.15,46.9,113.9,0,2022000
Semi detached house,Dublin 11,2015,1169.9,46.9,113.9,0,2022000
Semi detached house,"Finglas, Dublin 11",2015,1080.64,46.9,113.9,0,2022000
Semi detached house,"Glasnevin, Dublin 11",2015,1369.06,46.9,113.9,0,2022000
Semi detached house,Dublin 12,2015,1225.19,46.9,113.9,0,2022000
Semi detached house,"Crumlin, Dublin 12",2015,1157.56,46.9,113.9,0,2022000
Semi detached house,"Drimnagh, Dublin 12",2015,1177.22,46.9,113.9,0,2022000
Semi detached house,"Kimmage, Dublin 12",2015,1419.17,46.9,113.9,0,2022000
Semi detached house,"Walkinstown, Dublin 12",2015,1200.65,46.9,113.9,0,2022000
Semi detached house,Dublin 13,2015,1332.64,46.9,113.9,0,2022000
Semi detached house,"Baldoyle, Dublin 13",2015,1301.18,46.9,113.9,0,2022000
Semi detached house,"Donaghmede, Dublin 13",2015,1155.79,46.9,113.9,0,2022000
Semi detached house,"Sutton, Dublin 13",2015,1372.44,46.9,113.9,0,2022000
Semi detached house,Dublin 14,2015,1657.17,46.9,113.9,0,2022000
Semi detached house,"Churchtown, Dublin 14",2015,1648.69,46.9,113.9,0,2022000
Semi detached house,"Clonskeagh, Dublin 14",2015,1740.32,46.9,113.9,0,2022000
Semi detached house,"Dundrum, Dublin 14",2015,1696.74,46.9,113.9,0,2022000
Semi detached house,"Goatstown, Dublin 14",2015,1879.15,46.9,113.9,0,2022000
Semi detached house,"Rathfarnham, Dublin 14",2015,1559.37,46.9,113.9,0,2022000
Semi detached house,Dublin 15,2015,1158.33,46.9,113.9,0,2022000
Semi detached house,"Blanchardstown, Dublin 15",2015,1078.64,46.9,113.9,0,2022000
Semi detached house,"Carpenterstown, Dublin 15",2015,0,46.9,113.9,0,2022000
Semi detached house,"Castleknock, Dublin 15",2015,1282.26,46.9,113.9,0,2022000
Semi detached house,"Clonee, Dublin 15",2015,1138.68,46.9,113.9,0,2022000
Semi detached house,"Clonsilla, Dublin 15",2015,1160.8,46.9,113.9,0,2022000
Semi detached house,"Mulhuddart, Dublin 15",2015,995.92,46.9,113.9,0,2022000
Semi detached house,"Tyrrelstown, Dublin 15",2015,1164.21,46.9,113.9,0,2022000
Semi detached house,Dublin 16,2015,1442.2,46.9,113.9,0,2022000
Semi detached house,"Ballinteer, Dublin 16",2015,1510.11,46.9,113.9,0,2022000
Semi detached house,"Dundrum, Dublin 16",2015,1808.67,46.9,113.9,0,2022000
Semi detached house,"Knocklyon, Dublin 16",2015,1363.08,46.9,113.9,0,2022000
Semi detached house,"Rathfarnham, Dublin 16",2015,1418.37,46.9,113.9,0,2022000
Semi detached house,"Sandyford, Dublin 16",2015,0,46.9,113.9,0,2022000
Semi detached house,Dublin 17,2015,1117.9,46.9,113.9,0,2022000
Semi detached house,Dublin 18,2015,1579.53,46.9,113.9,0,2022000
Semi detached house,"Cabinteely, Dublin 18",2015,1531.64,46.9,113.9,0,2022000
Semi detached house,"Foxrock, Dublin 18",2015,1726.79,46.9,113.9,0,2022000
Semi detached house,"Leopardstown, Dublin 18",2015,1596.4,46.9,113.9,0,2022000
Semi detached house,"Sandyford, Dublin 18",2015,1545.76,46.9,113.9,0,2022000
Semi detached house,Dublin 20,2015,1130.45,46.9,113.9,0,2022000
Semi detached house,"Palmerstown, Dublin 20",2015,1115.07,46.9,113.9,0,2022000
Semi detached house,"Clondalkin, Dublin 22",2015,1063.06,46.9,113.9,0,2022000
Semi detached house,Dublin 24,2015,1123.64,46.9,113.9,0,2022000
Semi detached house,"Ballycullen, Dublin 24",2015,0,46.9,113.9,0,2022000
Semi detached house,"Firhouse, Dublin 24",2015,1228.66,46.9,113.9,0,2022000
Semi detached house,"Tallaght, Dublin 24",2015,1095.02,46.9,113.9,0,2022000
Terrace house,Dublin,2015,1179.98,46.9,113.9,0,2022000
Terrace house,"Balbriggan, Dublin",2015,874.46,46.9,113.9,0,2022000
Terrace house,"Blackrock, Dublin",2015,1474.11,46.9,113.9,0,2022000
Terrace house,"Booterstown, Dublin",2015,1636.45,46.9,113.9,0,2022000
Terrace house,"Dalkey, Dublin",2015,1579.25,46.9,113.9,0,2022000
Terrace house,"Dun Laoghaire, Dublin",2015,1353.74,46.9,113.9,0,2022000
Terrace house,"Killiney, Dublin",2015,0,46.9,113.9,0,2022000
Terrace house,"Lucan, Dublin",2015,1063.9,46.9,113.9,0,2022000
Terrace house,"Lusk, Dublin",2015,998.06,46.9,113.9,0,2022000
Terrace house,"Malahide, Dublin",2015,1515.33,46.9,113.9,0,2022000
Terrace house,"Monkstown, Dublin",2015,1365.29,46.9,113.9,0,2022000
Terrace house,"Rush, Dublin",2015,989.12,46.9,113.9,0,2022000
Terrace house,"Saggart, Dublin",2015,1209.78,46.9,113.9,0,2022000
Terrace house,"Sandycove, Dublin",2015,0,46.9,113.9,0,2022000
Terrace house,"Shankill, Dublin",2015,0,46.9,113.9,0,2022000
Terrace house,"Skerries, Dublin",2015,992.89,46.9,113.9,0,2022000
Terrace house,"Stillorgan, Dublin",2015,1577.39,46.9,113.9,0,2022000
Terrace house,"Swords, Dublin",2015,1117.88,46.9,113.9,0,2022000
Terrace house,Dublin 1,2015,1183.32,46.9,113.9,0,2022000
Terrace house,Dublin 2,2015,1677,46.9,113.9,0,2022000
Terrace house,Dublin 3,2015,1235.3,46.9,113.9,0,2022000
Terrace house,"Clonliffe, Dublin 3",2015,0,46.9,113.9,0,2022000
Terrace house,"Clontarf, Dublin 3",2015,1364.2,46.9,113.9,0,2022000
Terrace house,"Drumcondra, Dublin 3",2015,1305.61,46.9,113.9,0,2022000
Terrace house,"East Wall, Dublin 3",2015,1144.74,46.9,113.9,0,2022000
Terrace house,"Eastwall, Dublin 3",2015,1072.73,46.9,113.9,0,2022000
Terrace house,"Fairview, Dublin 3",2015,1314.87,46.9,113.9,0,2022000
Terrace house,"Marino, Dublin 3",2015,1385.89,46.9,113.9,0,2022000
Terrace house,"North Strand, Dublin 3",2015,1101.16,46.9,113.9,0,2022000
Terrace house,Dublin 4,2015,1718.67,46.9,113.9,0,2022000
Terrace house,"Ballsbridge, Dublin 4",2015,1936.08,46.9,113.9,0,2022000
Terrace house,"Donnybrook, Dublin 4",2015,1759.02,46.9,113.9,0,2022000
Terrace house,"Irishtown, Dublin 4",2015,1482.84,46.9,113.9,0,2022000
Terrace house,"Ringsend, Dublin 4",2015,1439.29,46.9,113.9,0,2022000
Terrace house,"Sandymount, Dublin 4",2015,1708.76,46.9,113.9,0,2022000
Terrace house,Dublin 5,2015,1179.85,46.9,113.9,0,2022000
Terrace house,"Artane, Dublin 5",2015,1151.42,46.9,113.9,0,2022000
Terrace house,"Killester, Dublin 5",2015,0,46.9,113.9,0,2022000
Terrace house,"Raheny, Dublin 5",2015,1210.41,46.9,113.9,0,2022000
Terrace house,Dublin 6,2015,1529.98,46.9,113.9,0,2022000
Terrace house,"Harolds Cross, Dublin 6",2015,1454.89,46.9,113.9,0,2022000
Terrace house,"Milltown, Dublin 6",2015,1536.46,46.9,113.9,0,2022000
Terrace house,"Ranelagh, Dublin 6",2015,1623.9,46.9,113.9,0,2022000
Terrace house,"Rathgar, Dublin 6",2015,1563.28,46.9,113.9,0,2022000
Terrace house,"Rathmines, Dublin 6",2015,1351.14,46.9,113.9,0,2022000
Terrace house,"Terenure, Dublin 6",2015,1509.45,46.9,113.9,0,2022000
Terrace house,Dublin 6W,2015,1442.17,46.9,113.9,0,2022000
Terrace house,"Harolds Cross, Dublin 6W",2015,1450.4,46.9,113.9,0,2022000
Terrace house,"Terenure, Dublin 6W",2015,1433.75,46.9,113.9,0,2022000
Terrace house,Dublin 7,2015,1157.79,46.9,113.9,0,2022000
Terrace house,"Arbour Hill, Dublin 7",2015,1226.8,46.9,113.9,0,2022000
Terrace house,"Cabra, Dublin 7",2015,1082.67,46.9,113.9,0,2022000
Terrace house,"Navan Road, Dublin 7",2015,1226.01,46.9,113.9,0,2022000
Terrace house,"North Circular Road, Dublin 7",2015,0,46.9,113.9,0,2022000
Terrace house,"Phibsboro, Dublin 7",2015,1224.24,46.9,113.9,0,2022000
Terrace house,"Smithfield, Dublin 7",2015,0,46.9,113.9,0,2022000
Terrace house,"Stoneybatter, Dublin 7",2015,1149.53,46.9,113.9,0,2022000
Terrace house,Dublin 8,2015,1235.57,46.9,113.9,0,2022000
Terrace house,"Inchicore, Dublin 8",2015,1166.75,46.9,113.9,0,2022000
Terrace house,"Kilmainham , Dublin 8",2015,1275.51,46.9,113.9,0,2022000
Terrace house,"Portobello, Dublin 8",2015,1427.33,46.9,113.9,0,2022000
Terrace house,"Rialto, Dublin 8",2015,1249.92,46.9,113.9,0,2022000
Terrace house,"South Circular Road, Dublin 8",2015,1319.82,46.9,113.9,0,2022000
Terrace house,"The Coombe, Dublin 8",2015,1130.47,46.9,113.9,0,2022000
Terrace house,Dublin 9,2015,1323.66,46.9,113.9,0,2022000
Terrace house,"Beaumont, Dublin 9",2015,1282.84,46.9,113.9,0,2022000
Terrace house,"Drumcondra, Dublin 9",2015,1368.37,46.9,113.9,0,2022000
Terrace house,"Glasnevin, Dublin 9",2015,1400.67,46.9,113.9,0,2022000
Terrace house,"Santry, Dublin 9",2015,1199.84,46.9,113.9,0,2022000
Terrace house,"Whitehall, Dublin 9",2015,1279.58,46.9,113.9,0,2022000
Terrace house,Dublin 10,2015,1043.73,46.9,113.9,0,2022000
Terrace house,"Ballyfermot, Dublin 10",2015,1058.85,46.9,113.9,0,2022000
Terrace house,Dublin 11,2015,1093.65,46.9,113.9,0,2022000
Terrace house,"Finglas, Dublin 11",2015,1059.49,46.9,113.9,0,2022000
Terrace house,"Glasnevin, Dublin 11",2015,1189.9,46.9,113.9,0,2022000
Terrace house,Dublin 12,2015,1135.32,46.9,113.9,0,2022000
Terrace house,"Crumlin, Dublin 12",2015,1105.95,46.9,113.9,0,2022000
Terrace house,"Drimnagh, Dublin 12",2015,1111.1,46.9,113.9,0,2022000
Terrace house,"Kimmage, Dublin 12",2015,1224.21,46.9,113.9,0,2022000
Terrace house,"Walkinstown, Dublin 12",2015,1156.96,46.9,113.9,0,2022000
Terrace house,Dublin 13,2015,1259.1,46.9,113.9,0,2022000
Terrace house,"Baldoyle, Dublin 13",2015,1215.15,46.9,113.9,0,2022000
Terrace house,"Balgriffin, Dublin 13",2015,1441.5,46.9,113.9,0,2022000
Terrace house,"Clongriffin, Dublin 13",2015,0,46.9,113.9,0,2022000
Terrace house,"Sutton, Dublin 13",2015,1247.68,46.9,113.9,0,2022000
Terrace house,Dublin 14,2015,1454.18,46.9,113.9,0,2022000
Terrace house,"Churchtown, Dublin 14",2015,1375.56,46.9,113.9,0,2022000
Terrace house,"Clonskeagh, Dublin 14",2015,1604.47,46.9,113.9,0,2022000
Terrace house,"Dundrum, Dublin 14",2015,1467.1,46.9,113.9,0,2022000
Terrace house,"Rathfarnham, Dublin 14",2015,1357.4,46.9,113.9,0,2022000
Terrace house,Dublin 15,2015,1102.28,46.9,113.9,0,2022000
Terrace house,"Blanchardstown, Dublin 15",2015,1023.44,46.9,113.9,0,2022000
Terrace house,"Castleknock, Dublin 15",2015,1169.31,46.9,113.9,0,2022000
Terrace house,"Clonee, Dublin 15",2015,1042.76,46.9,113.9,0,2022000
