PropertyType,NumberofRoom,Location,2008,2009,2010,2011,2012,2013,2014,2015
Other flats,1 to 2 bed,"Portmarnock, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Rathcoole, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Rush, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Saggart, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Sandycove, Dublin",0,0,0,0,0,0,637.36,0
Other flats,1 to 2 bed,"Shankill, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Skerries, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Stepaside, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Stillorgan, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Swords, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,Dublin 1,761.35,724.33,644.08,608.78,601.28,608.1,671.69,753.82
Other flats,1 to 2 bed,"I.F.S.C., Dublin 1",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Parnell Street, Dublin 1",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Spencer Dock, Dublin 1",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Summerhill, Dublin 1",0,855.08,0,0,0,0,0,772.84
Other flats,1 to 2 bed,Dublin 2,912.85,869.62,786.12,769.98,770.25,785.23,853.25,925.02
Other flats,1 to 2 bed,"Aungier Street, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Charlemont Street, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Grand Canal Dock, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Grand Canal Square, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Hanover Quay, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Lower Mount Street, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Pearse Street, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Tara Street, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Temple Bar, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Townsend Street, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,Dublin 3,721.05,670.32,612.44,577.53,567.03,581.1,634,672.31
Other flats,1 to 2 bed,"Clonliffe, Dublin 3",0,609.17,0,511.52,524.84,550.84,575.71,562.6
Other flats,1 to 2 bed,"Clontarf, Dublin 3",680.26,658.82,627.73,586.83,580.3,577.72,629.56,668.27
Other flats,1 to 2 bed,"Drumcondra, Dublin 3",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"East Wall, Dublin 3",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Eastwall, Dublin 3",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Fairview, Dublin 3",695.65,653.42,603.1,578.46,564.17,586.93,635.46,680.56
Other flats,1 to 2 bed,"Marino, Dublin 3",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"North Strand, Dublin 3",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,Dublin 4,840.53,767.09,717.71,712.67,717.03,769.6,820.39,872.5
Other flats,1 to 2 bed,"Ballsbridge, Dublin 4",883.06,756.33,694.44,707.23,705.7,747.35,793.56,829.16
Other flats,1 to 2 bed,"Donnybrook, Dublin 4",808.16,748.56,689.2,717.45,734.03,734.94,766.91,888.54
Other flats,1 to 2 bed,"Irishtown, Dublin 4",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Merrion, Dublin 4",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Pembroke, Dublin 4",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Ringsend, Dublin 4",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Sandymount, Dublin 4",0,709.08,0,792.17,717.66,782.8,846.73,0
Other flats,1 to 2 bed,Dublin 5,0,0,0,0,0,719.7,0,0
Other flats,1 to 2 bed,"Artane, Dublin 5",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Killester, Dublin 5",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Raheny, Dublin 5",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,Dublin 6,737.31,690.22,629.01,610.66,619.77,652.67,707.69,763.44
Other flats,1 to 2 bed,"Dartry, Dublin 6",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Harolds Cross, Dublin 6",0,635.67,0,0,0,0,0,0
Other flats,1 to 2 bed,"Milltown, Dublin 6",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Ranelagh, Dublin 6",727.46,685.88,624.47,618.46,639.39,668.73,719.9,779.95
Other flats,1 to 2 bed,"Rathgar, Dublin 6",765.19,707.22,649.7,629.49,627.47,654.7,700.51,776.34
Other flats,1 to 2 bed,"Rathmines, Dublin 6",745.39,693.89,625.46,603.22,612.38,646.83,705.6,754.91
Other flats,1 to 2 bed,"Terenure, Dublin 6",679.11,649.15,600.13,0,0,0,0,0
Other flats,1 to 2 bed,Dublin 6W,683.68,666.03,616.33,587.08,601.32,638.87,706.74,737.34
Other flats,1 to 2 bed,"Harolds Cross, Dublin 6W",678.16,649.47,611.07,565.59,599.45,639.79,0,700.85
Other flats,1 to 2 bed,"Templeogue, Dublin 6W",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Terenure, Dublin 6W",595.17,600.26,0,622,629.2,659.46,0,0
Other flats,1 to 2 bed,Dublin 7,668.3,649.12,582.19,538.98,535.62,553.83,606.52,661.74
Other flats,1 to 2 bed,"Arbour Hill, Dublin 7",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Cabra, Dublin 7",621.87,635.76,611.07,540.01,528.83,543.34,600.33,649.38
Other flats,1 to 2 bed,"Navan Road, Dublin 7",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"North Circular Road, Dublin 7",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Phibsboro, Dublin 7",636.94,607.14,539.99,518.69,522.46,537.32,586.76,642.69
Other flats,1 to 2 bed,"Smithfield, Dublin 7",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Stoneybatter, Dublin 7",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,Dublin 8,691.61,656.7,585.28,563.45,575.07,605.66,665.3,719.82
Other flats,1 to 2 bed,"Christchurch, Dublin 8",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Cork Street, Dublin 8",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Dolphins Barn, Dublin 8",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Inchicore, Dublin 8",599.95,595.7,551.06,578.45,582.55,635.41,710.15,800.98
Other flats,1 to 2 bed,"Islandbridge, Dublin 8",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Kilmainham , Dublin 8",0,658.46,637.29,604.85,593.52,610.49,0,0
Other flats,1 to 2 bed,"Portobello, Dublin 8",774.08,726.32,613.99,584.95,600.98,611.36,681.96,761.17
Other flats,1 to 2 bed,"Rialto, Dublin 8",0,0,0,0,0,0,0,723.56
Other flats,1 to 2 bed,"South Circular Road, Dublin 8",700.06,650.62,577.92,563.96,565.52,581.72,658.88,710.89
Other flats,1 to 2 bed,"The Coombe, Dublin 8",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,Dublin 9,648.5,626.21,572.45,538.95,522.56,544.79,614.01,673.14
Other flats,1 to 2 bed,"Ballymun, Dublin 9",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Beaumont, Dublin 9",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Drumcondra, Dublin 9",668.73,636.3,566.8,536.37,518.32,529.74,574.54,635.5
Other flats,1 to 2 bed,"Glasnevin, Dublin 9",573.54,561.58,494.95,485.21,535.19,585.35,688.65,777.38
Other flats,1 to 2 bed,"Santry, Dublin 9",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Whitehall, Dublin 9",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,Dublin 10,0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Ballyfermot, Dublin 10",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Cherry Orchard, Dublin 10",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,Dublin 11,0,0,661.08,642.16,646.85,612.35,653.51,698.01
Other flats,1 to 2 bed,"Ballymun, Dublin 11",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Finglas, Dublin 11",0,0,0,605.97,619.62,581.37,618.68,0
Other flats,1 to 2 bed,"Glasnevin, Dublin 11",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Meakstown, Dublin 11",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"St Margarets Road, Dublin 11",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,Dublin 12,684.87,691.78,657.52,594.12,579.58,616.33,664.47,706.64
Other flats,1 to 2 bed,"Crumlin, Dublin 12",0,0,723.74,689.9,678.62,659.66,685.76,0
Other flats,1 to 2 bed,"Drimnagh, Dublin 12",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Kimmage, Dublin 12",0,0,542.81,537.78,555.88,594.5,0,777.66
Other flats,1 to 2 bed,"Walkinstown, Dublin 12",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,Dublin 13,0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Baldoyle, Dublin 13",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Balgriffin, Dublin 13",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Clongriffin, Dublin 13",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Donaghmede, Dublin 13",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Sutton, Dublin 13",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,Dublin 14,0,0,0,749.06,772.96,787.01,828.52,854.39
Other flats,1 to 2 bed,"Churchtown, Dublin 14",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Clonskeagh, Dublin 14",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Dundrum, Dublin 14",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Goatstown, Dublin 14",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Rathfarnham, Dublin 14",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,Dublin 15,0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Ashtown, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Blanchardstown, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Carpenterstown, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Castleknock, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Clonee, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Clonsilla, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Coolmine, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Mulhuddart, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Ongar, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Porterstown, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Royal Canal Park, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Tyrrelstown, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,Dublin 16,0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Ballinteer, Dublin 16",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Dundrum, Dublin 16",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Knocklyon, Dublin 16",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Rathfarnham, Dublin 16",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Sandyford, Dublin 16",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,Dublin 17,0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Malahide Road, Dublin 17",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Northern Cross, Dublin 17",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,Dublin 18,0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Cabinteely, Dublin 18",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Carrickmines, Dublin 18",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Foxrock, Dublin 18",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Leopardstown, Dublin 18",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Sandyford, Dublin 18",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Stepaside, Dublin 18",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,Dublin 20,0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Chapelizod, Dublin 20",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Palmerstown, Dublin 20",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Clondalkin, Dublin 22",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,Dublin 24,0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Ballycullen, Dublin 24",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Citywest, Dublin 24",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Firhouse, Dublin 24",0,0,0,0,0,0,0,0
Other flats,1 to 2 bed,"Tallaght, Dublin 24",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,Dublin,837.46,780.66,694.76,670.78,670.12,691.97,729.22,767.76
Other flats,1 to 3 bed,"Balbriggan, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Blackrock, Dublin",0,882.52,833.48,790.35,778.45,761.41,791.71,779.74
Other flats,1 to 3 bed,"Booterstown, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Cabinteely, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Citywest, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Dalkey, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Donabate, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Dun Laoghaire, Dublin",804.66,765.07,682.82,664.93,691.17,744.76,787.51,815.66
Other flats,1 to 3 bed,"Glenageary, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Howth, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Killiney, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Kinsealy, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Lucan, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Lusk, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Malahide, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Monkstown, Dublin",0,0,0,804.17,798.2,800.71,802.46,887.6
Other flats,1 to 3 bed,"Mount Merrion, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Portmarnock, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Rathcoole, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Rush, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Saggart, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Sandycove, Dublin",0,0,0,0,0,0,672.53,0
Other flats,1 to 3 bed,"Shankill, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Skerries, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Stepaside, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Stillorgan, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Swords, Dublin",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,Dublin 1,767.52,731.8,653.9,620.18,610.78,614.24,677.88,766.9
Other flats,1 to 3 bed,"I.F.S.C., Dublin 1",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Parnell Street, Dublin 1",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Spencer Dock, Dublin 1",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Summerhill, Dublin 1",0,855.08,0,0,0,0,0,772.84
Other flats,1 to 3 bed,Dublin 2,914.02,872.95,793.99,787.67,805.41,815.74,865.85,936.03
Other flats,1 to 3 bed,"Aungier Street, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Charlemont Street, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Grand Canal Dock, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Grand Canal Square, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Hanover Quay, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Lower Mount Street, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Pearse Street, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Tara Street, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Temple Bar, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Townsend Street, Dublin 2",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,Dublin 3,727.7,677.96,615.32,580.86,574,593.04,644.52,681.13
Other flats,1 to 3 bed,"Clonliffe, Dublin 3",0,609.17,0,511.52,524.84,577.71,599.35,595.03
Other flats,1 to 3 bed,"Clontarf, Dublin 3",680.26,658.82,627.73,593.09,589.79,588.05,637.2,668.27
Other flats,1 to 3 bed,"Drumcondra, Dublin 3",0,0,621.67,0,0,621.03,0,0
Other flats,1 to 3 bed,"East Wall, Dublin 3",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Eastwall, Dublin 3",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Fairview, Dublin 3",695.65,652.7,602.67,578.46,565.82,593.89,640.34,682.63
Other flats,1 to 3 bed,"Marino, Dublin 3",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"North Strand, Dublin 3",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,Dublin 4,861.24,786.77,737.57,732.81,734.33,777.75,832.57,884.14
Other flats,1 to 3 bed,"Ballsbridge, Dublin 4",895.45,763.63,697.87,723.53,722.41,755.98,797.7,829.16
Other flats,1 to 3 bed,"Donnybrook, Dublin 4",808.16,771.11,720.67,727.86,741.78,734.94,775.85,905.07
Other flats,1 to 3 bed,"Irishtown, Dublin 4",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Merrion, Dublin 4",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Pembroke, Dublin 4",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Ringsend, Dublin 4",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Sandymount, Dublin 4",0,734.51,789.83,804.05,733.34,777.25,899.09,0
Other flats,1 to 3 bed,Dublin 5,0,0,0,0,0,725.33,0,0
Other flats,1 to 3 bed,"Artane, Dublin 5",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Killester, Dublin 5",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Raheny, Dublin 5",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,Dublin 6,754.89,704.55,643.65,628.49,638,668.39,722.18,781.96
Other flats,1 to 3 bed,"Dartry, Dublin 6",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Harolds Cross, Dublin 6",0,648.85,0,0,0,0,0,0
Other flats,1 to 3 bed,"Milltown, Dublin 6",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Ranelagh, Dublin 6",728.7,688.73,640.39,631.84,652.1,687.86,736.28,792.99
Other flats,1 to 3 bed,"Rathgar, Dublin 6",770.6,713.53,661.62,641.83,633.59,657.14,705.76,779.6
Other flats,1 to 3 bed,"Rathmines, Dublin 6",772.24,715.18,641.57,626.57,635.26,662.5,721.79,779.32
Other flats,1 to 3 bed,"Terenure, Dublin 6",708.82,669.38,613.03,0,0,0,0,0
Other flats,1 to 3 bed,Dublin 6W,703.18,693.63,650.06,619.86,625.15,650.65,715.46,761.64
Other flats,1 to 3 bed,"Harolds Cross, Dublin 6W",682.96,652.97,630.33,591.11,599.45,639.79,774.57,756.1
Other flats,1 to 3 bed,"Templeogue, Dublin 6W",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Terenure, Dublin 6W",595.17,621.18,0,629.72,633,663.85,0,0
Other flats,1 to 3 bed,Dublin 7,673.93,655.04,589.91,546.5,542.01,558.61,610.08,666.79
Other flats,1 to 3 bed,"Arbour Hill, Dublin 7",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Cabra, Dublin 7",621.87,635.76,612.08,542.14,528.83,543.34,600.33,649.38
Other flats,1 to 3 bed,"Navan Road, Dublin 7",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"North Circular Road, Dublin 7",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Phibsboro, Dublin 7",642.49,611.85,544.41,520.45,525.4,541.39,590.36,643.62
Other flats,1 to 3 bed,"Smithfield, Dublin 7",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Stoneybatter, Dublin 7",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,Dublin 8,695.09,663.98,597.45,573.32,587.15,616.76,672.93,727.8
Other flats,1 to 3 bed,"Christchurch, Dublin 8",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Cork Street, Dublin 8",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Dolphins Barn, Dublin 8",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Inchicore, Dublin 8",599.95,595.7,551.06,578.45,582.55,635.41,710.15,808.74
Other flats,1 to 3 bed,"Islandbridge, Dublin 8",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Kilmainham , Dublin 8",0,658.46,637.29,604.85,593.52,610.49,0,0
Other flats,1 to 3 bed,"Portobello, Dublin 8",773.51,730.07,626.63,597.7,611.65,621.71,686.31,778.91
Other flats,1 to 3 bed,"Rialto, Dublin 8",0,639.64,0,0,0,0,0,723.56
Other flats,1 to 3 bed,"South Circular Road, Dublin 8",700.06,655.65,584.49,563.96,573.34,589.1,658.79,710.13
Other flats,1 to 3 bed,"The Coombe, Dublin 8",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,Dublin 9,653.61,634.52,580.79,542.85,526.06,547.82,617.86,678.23
Other flats,1 to 3 bed,"Ballymun, Dublin 9",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Beaumont, Dublin 9",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Drumcondra, Dublin 9",670.55,643.15,577.71,542.2,524.09,534.53,579.31,642.83
Other flats,1 to 3 bed,"Glasnevin, Dublin 9",573.54,561.58,494.95,485.21,535.19,585.35,695.42,782.81
Other flats,1 to 3 bed,"Santry, Dublin 9",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Whitehall, Dublin 9",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,Dublin 10,0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Ballyfermot, Dublin 10",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Cherry Orchard, Dublin 10",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,Dublin 11,0,0,670.88,648.36,646.85,617.59,659.32,697.77
Other flats,1 to 3 bed,"Ballymun, Dublin 11",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Finglas, Dublin 11",0,0,0,620,619.62,581.37,620.57,0
Other flats,1 to 3 bed,"Glasnevin, Dublin 11",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Meakstown, Dublin 11",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"St Margarets Road, Dublin 11",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,Dublin 12,696.71,696,661.32,609.9,595.73,626.06,674.04,714.67
Other flats,1 to 3 bed,"Crumlin, Dublin 12",0,0,714.38,682.96,677.73,667.17,692.25,0
Other flats,1 to 3 bed,"Drimnagh, Dublin 12",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Kimmage, Dublin 12",0,0,541.76,551.03,567.5,595.85,696.01,777.66
Other flats,1 to 3 bed,"Walkinstown, Dublin 12",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,Dublin 13,0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Baldoyle, Dublin 13",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Balgriffin, Dublin 13",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Clongriffin, Dublin 13",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Donaghmede, Dublin 13",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Sutton, Dublin 13",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,Dublin 14,0,0,0,763.6,784.5,787.01,842.81,868.43
Other flats,1 to 3 bed,"Churchtown, Dublin 14",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Clonskeagh, Dublin 14",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Dundrum, Dublin 14",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Goatstown, Dublin 14",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Rathfarnham, Dublin 14",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,Dublin 15,0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Ashtown, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Blanchardstown, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Carpenterstown, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Castleknock, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Clonee, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Clonsilla, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Coolmine, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Mulhuddart, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Ongar, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Porterstown, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Royal Canal Park, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Tyrrelstown, Dublin 15",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,Dublin 16,0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Ballinteer, Dublin 16",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Dundrum, Dublin 16",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Knocklyon, Dublin 16",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Rathfarnham, Dublin 16",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,"Sandyford, Dublin 16",0,0,0,0,0,0,0,0
Other flats,1 to 3 bed,Dublin 17,0,0,0,0,0,0,0,0
